product,indication_key,indication_label,geography,measure_type,value_low,value_point,value_high,unit,estimate_year,as_of_date,verbatim,source_doc,source_url,status,notes
Casgevy,SCD_VOC_12plus,sickle cell disease (EU orphan designation prevalence),EU,prevalence_rate,,1.3,,"per 10,000 people in the EU",2019,2019,"At the time of designation, sickle cell disease affected approximately 1.3 in 10,000 people in the European Union (EU). This was equivalent to a total of around 67,000 people*, and is below the ceiling for orphan designation, which is 5 people in 10,000.","EMA orphan designation page EU/3/19/2242 (exagamglogene autotemcel, sickle cell disease)",https://www.ema.europa.eu/en/medicines/human/orphan-designations/eu-3-19-2242,verified-from-source,"All SCD, all ages (~67,000 in the EU). Eligible 12+ with recurrent VOC and HSCT-fit is a fraction (NICE England ratio ~1,794 of ~15,000-17,000 SCD, i.e. ~11-12%)."
Casgevy,SCD_VOC_12plus,all SCD,EU,prevalent_eligible,,67000,,people in the EU,2019,2019,"This was equivalent to a total of around 67,000 people*",EMA orphan designation page EU/3/19/2242,https://www.ema.europa.eu/en/medicines/human/orphan-designations/eu-3-19-2242,verified-from-source,
Casgevy,SCD_VOC_12plus,"CDEC reimbursement criteria (SCD 12+, at least 2 severe VOCs/yr for 2 years, autologous-transplant eligible, no willing 10/10 HLA-matched related donor)",Canada,gatekeeper_eligible,,,,patients,,2025,Casgevy should only be covered to treat patients aged 12 years or older with a diagnosis of severe SCD (defined as documented severe SCD genotype and a history of at least 2 severe VOC events each year for the last 2 years).,"CDA-AMC Reimbursement Recommendation, Exagamglogene Autotemcel (Casgevy) for sickle cell disease with recurrent VOCs, NCBI Bookshelf NBK612159 (2025)",https://www.ncbi.nlm.nih.gov/books/NBK612159/,not-found,"Patient counts not stated in the recommendation summary; CDA-AMC reanalysis budget impact $59,373,150 over 3 years (year 1 $0; year 2 $15,444,927; year 3 $43,928,392). Full pharmacoeconomic review (NBK614938) not parsed for counts."
Lyfgenia,SCD_VOC_12plus,US label: patients 12 years and older with SCD and a history of vaso-occlusive events,US,label_indication,,,,,2023,2023-12-08,bluebird bio Announces FDA Approval of LYFGENIA (lovotibeglogene autotemcel) for Patients Ages 12 and Older with Sickle Cell Disease and a History of Vaso-Occlusive Events,bluebird bio press release title (2023-12-08),https://investor.bluebirdbio.com/news-releases/news-release-details/bluebird-bio-announces-fda-approval-lyfgeniatm-lovotibeglogene,provisional-from-snippet,Title only (from search results); label wording 'history of vaso-occlusive events' is broader than Casgevy's 'recurrent VOCs'. Boxed warning for hematologic malignancy.
Lyfgenia,SCD_VOC_12plus,individuals with SCD in the US addressable with Lyfgenia (company),US,company_addressable,,20000,,individuals with SCD,2024,2024-12-31,"approximately 20,000 individuals living with SCD could be addressed with LYFGENIA | In the U.S., there are approximately 100,000 people living with SCD","bluebird bio, Inc. Form 10-K for fiscal year ended 2024-12-31 (filed 2025)",https://www.sec.gov/Archives/edgar/data/1293971/000129397125000009/blue-20241231.htm,verified-from-source,Two sentences joined with |. 20% of the US SCD population; derivation not detailed in the 10-K.
Lyfgenia,SCD_VOC_12plus,people living with severe SCD in the US likely eligible for lovo-cel or exa-cel (ICER),US,gatekeeper_eligible,20000,,25000,people with severe SCD,2023,2023-08-21,"consider those who are likely to be eligible for lovo-cel or exa-cel to be between 20,000 and 25,000 people living with severe SCD in the US","ICER, Gene Therapies for Sickle Cell Disease, Final Evidence Report (2023-08-21)",https://icer.org/wp-content/uploads/2023/08/ICER_SCD_Final_Report_FOR_PUBLICATION_082123.pdf,verified-from-source,"Shared pool with Casgevy; ICER assigned 12,500 to each product for budget impact and assumed 2,500 treated per year per product."
Lyfgenia,SCD_VOC_12plus,all SCD (prevalence base),US,prevalent_eligible,,100000,,people with SCD,2010,2026-08-07,"Two studies published in 2010 estimated that SCD affects approximately 100,000 people in the United States.","CDC, Data and Statistics on Sickle Cell Disease (page last reviewed 2026-08-07)",https://www.cdc.gov/sickle-cell/data/index.html,verified-from-source,
Lyfgenia,SCD_VOC_12plus,SCD gene therapy (Lyfgenia is US-only),"England, Germany, France, EU, Japan, Canada, Australia",gatekeeper_eligible,,,,,,2026-09-05,,,,not-found,"Lyfgenia is not approved outside the US; no gatekeeper figures exist. For ex-US SCD pools see the Casgevy rows (NICE 1,794 England; G-BA 130-330 Germany; EMA ~67,000 EU)."
Casgevy,TDT_12plus,"EU label: TDT, patients 12 years and older eligible for HSCT without HLA-matched related donor",EU,label_indication,,,,,2024,2025-07-03,"Casgevy wird angewendet zur Behandlung von transfusionsabhaengiger Beta-Thalassaemie (TDT) bei Patienten ab 12 Jahren, die fuer eine Transplantation von haematopoetischen Stammzellen (HSZ) geeignet sind und fuer die kein humaner Leukozyten-Antigen (HLA)-[kompatibler, verwandter HSZ-Spender zur Verfuegung steht]","G-BA Beschluss Anlage XII Exagamglogen autotemcel (transfusionsabhaengige Beta-Thalassaemie, >=12 Jahre), Beschluss vom 3. Juli 2025, BAnz AT 28.07.2025 B4, section 2",https://www.g-ba.de/downloads/39-261-7305/2025-07-03_AM-RL-XII_Exagamglogen-autotemcel_D-1145_BAnz.pdf,verified-from-source,Bracketed tail completes the sentence truncated in text extraction (identical wording to the SCD Anwendungsgebiet). US label (FDA 2024-01-16): TDT aged 12+; extended to age 2+ in 2026.
Casgevy,TDT_12plus,TDT patients in the US and Europe (company addressable at launch),US and Europe,company_addressable,,5000,,patients with TDT,2023,2024-02-05,"approximately 5,000 patients [with transfusion-dependent beta thalassemia in the U.S. and Europe, plus additional patients in Saudi Arabia and Bahrain]","Vertex 8-K Ex-99.1, Vertex Reports Fourth Quarter and Full Year 2023 Financial Results (2024-02-05)",https://www.sec.gov/Archives/edgar/data/875320/000087532024000012/ex-991_q42023.htm,verified-from-source,"Bracketed words paraphrase context as returned by the fetch. With ~30,000 severe SCD this makes the ~35,000 US+Europe launch figure."
Casgevy,TDT_12plus,"people in England eligible for exa-cel (TDT 12+, HSCT suitable, no matched related donor) - NICE estimate",England,gatekeeper_eligible,475,,498,people eligible (2024/25 current practice to 2028/29),2024,2024-09-11,People eligible for exa-cel | 475 | 480 | 484 | 489 | 494 | 498,"NICE TA1003 Exagamglogene autotemcel for treating transfusion-dependent beta-thalassaemia in people 12 years and over, Resource impact summary report (last updated 2024-09-11), Table 1",https://www.nice.org.uk/guidance/ta1003/resources/resource-impact-summary-report-13544709805/chapter/Resource-impact-summary-report,verified-from-source,"Table 1 columns: current practice, 2024 to 2025, 2025 to 2026, 2026 to 2027, 2027 to 2028, 2028 to 2029. Assumptions: 85.00% have no HLA-matched related donor; 62.15% of people aged over 18 have regular transfusions. Uptake: market share 3%, 5%, 7%, 9%, 11%; 'People having treatment each year (change in number of people) | 0 | 14 | 10 | 10 | 10 | 10'. Committee papers: only 12 transplants for thalassaemia in the UK in 2021."
Casgevy,TDT_12plus,people having exa-cel for TDT per year in England (NICE uptake assumption),England,gatekeeper_eligible,10,,14,people treated per year (2024/25 to 2028/29),2024,2024-09-11,People having treatment each year (change in number of people) | 0 | 14 | 10 | 10 | 10 | 10,"NICE TA1003 Exagamglogene autotemcel for treating transfusion-dependent beta-thalassaemia in people 12 years and over, Resource impact summary report (last updated 2024-09-11), Table 1",https://www.nice.org.uk/guidance/ta1003/resources/resource-impact-summary-report-13544709805/chapter/Resource-impact-summary-report,verified-from-source,"Uptake benchmark, not eligibility."
Casgevy,TDT_12plus,"patients 12+ with TDT, HSCT-suitable, no HLA-compatible related donor (GKV target population)",Germany,gatekeeper_eligible,20,,150,patients (GKV),2025,2025-07-03,"Patientinnen und Patienten ab 12 Jahren mit transfusionsabhaengiger Beta-Thalassaemie, die fuer eine Transplantation von haematopoetischen Stammzellen (HSZ) geeignet sind und fuer die kein HLA-kompatibler, verwandter Stammzellspender zur Verfuegung steht circa 20 - 150 Patientinnen und Patienten","G-BA Beschluss Anlage XII Exagamglogen autotemcel (transfusionsabhaengige Beta-Thalassaemie, >=12 Jahre), Beschluss vom 3. Juli 2025, BAnz AT 28.07.2025 B4, section 2",https://www.g-ba.de/downloads/39-261-7305/2025-07-03_AM-RL-XII_Exagamglogen-autotemcel_D-1145_BAnz.pdf,verified-from-source,Umlauts transliterated; en dash rendered as hyphen.
Casgevy,TDT_12plus,"population cible HAS (TDT, ages 12-35, HSCT-eligible)",France,gatekeeper_eligible,,,,patients,,2026-09-05,,"HAS, CASGEVY (exagamglogene autotemcel) - beta-thalassemie dependante des transfusions (TDT), avis de la Commission de la Transparence (2025)",https://www.has-sante.fr/jcms/p_3545557/fr/casgevy-exagamglogene-autotemcel-ss-thalassemie-dependante-des-transfusions-tdt,not-found,has-sante.fr blocked. Search summary: favourable opinion only for patients aged 12 to 35 years 'eligibles a une greffe de cellules souches hematopoietiques'; population cible number not retrieved.
Casgevy,TDT_12plus,people 12+ living with TDT in Italy (company statement at reimbursement),Italy,company_addressable,,5000,,people 12 years and older with TDT,2025,2025-09-16,"In Italy, there are approximately 5,000 people 12 years and older living with TDT and around 2,300 with SCD (search-result paraphrase)","Vertex press release, CASGEVY Reimbursement Agreement ... in Italy (2025-09-16)",https://news.vrtx.com/news-releases/news-release-details/vertex-announces-casgevyr-reimbursement-agreement-treatment-0,provisional-from-snippet,"Italy alone would then hold the majority of the ~5,000 US+Europe TDT figure Vertex gave in 2024, so the two company figures are not on the same basis (Italy figure is all TDT 12+, not HSCT-eligible/no-donor). Primary page not retrievable."
Casgevy,TDT_12plus,beta-thalassaemia intermedia and major (EU orphan designation prevalence),EU,prevalence_rate,,0.8,,"per 10,000 people in the EU",2019,2019,"At the time of designation, beta-thalassaemia intermedia and major affected approximately 0.80 in 10,000 people in the European Union (EU). This was equivalent to a total of around 41,000 people*, and is below the ceiling for orphan designation, which is 5 people in 10,000.","EMA orphan designation page EU/3/19/2210 (exagamglogene autotemcel, beta thalassaemia)",https://www.ema.europa.eu/en/medicines/human/orphan-designations/eu-3-19-2210,verified-from-source,Includes non-transfusion-dependent intermedia; TDT 12+ HSCT-eligible without donor is a fraction.
Casgevy,TDT_12plus,"CDEC reimbursement criteria (TDT 12+, transfusions of at least 100 mL/kg/yr or 10 units/yr for 2 years, autologous-transplant eligible, no willing 10/10 HLA-matched related donor)",Canada,gatekeeper_eligible,,,,patients,,2025,"Casgevy should only be covered to treat patients 12 years of age and older with a diagnosis of TDT (defined as documented homozygous or compound heterozygous beta-thalassemia, and having received transfusions of packed red blood cells [RBCs] of at least 100mL/kg/year, or 10 units/year, during the previous 2 years)","CDA-AMC Reimbursement Recommendation, Exagamglogene Autotemcel (Casgevy) for TDT, NCBI Bookshelf NBK612160 (2025)",https://www.ncbi.nlm.nih.gov/books/NBK612160/,not-found,"Counts not stated in summary; CDA-AMC reanalysis budget impact $64,614,557 over 3 years (year 1 $3,052,191; year 2 $18,400,764; year 3 $43,161,602)."
Zynteglo,TDT,people living with TDT in the US (ICER),US,prevalent_eligible,1000,,1500,people with TDT,2022,2022-07-19,"There are likely between 1,000 - 1,500 people in the US living with TDT,1,2 but there are estimated to be about 1.25 million carriers of the genetic defect that is responsible for thalassemia.","ICER, Betibeglogene Autotemcel for Beta Thalassemia: Effectiveness and Value, Final Evidence Report (2022-07-19), Executive Summary",https://icer.org/wp-content/uploads/2021/11/ICER_Beta-Thalassemia_Final-Report_071922.pdf,verified-from-source,"US label for Zynteglo (FDA 2022-08-17) covers adults and children with TDT, all genotypes, so this prevalent pool is close to the label pool before HSCT-fitness screening."
Zynteglo,TDT,individuals aged 0-50 with TDT eligible for beti-cel (ICER budget-impact population),US,gatekeeper_eligible,,666,,patients,2022,2022-07-19,"This budget impact analysis included the estimated number of individuals ages 0 to 50 years with TDT in the US who would be eligible for treatment with beti-cel. Using this approach, we derived an estimate of 666 patients in the US eligible for treatment with beti-cel. Our estimate begins with prevalent cases of beta thalassemia in the US of roughly 2,100.48 From there, we assumed that about 63% of patients could be classified as having TDT arriving at approximately 1,333 patients.2 Of patients who are diagnosed with transfusion-dependent beta thalassemia, we assumed that 50% would be eligible for treatment with beti-cel, arriving at approximately 666 patients.","ICER, Betibeglogene Autotemcel for Beta Thalassemia: Effectiveness and Value, Final Evidence Report (2022-07-19), section 7.1 (report p.63) and Supplement F",https://icer.org/wp-content/uploads/2021/11/ICER_Beta-Thalassemia_Final-Report_071922.pdf,verified-from-source,"20%/yr uptake assumption = ~133 treated per year. Supplement F uses incidence 1 in 100,000 applied to the US population aged 2-50 and TDT share 63.0%."
Zynteglo,TDT,TDT worldwide vs US (ICER policy section),Global,prevalent_eligible,,300000,,people living with TDT worldwide,2022,2022-07-19,"Policy-makers and life science companies should consider that there are 300,000 people living with transfusion-dependent beta-thalassemia (TDT) worldwide, but only 1,000 of them reside in the US.","ICER, Betibeglogene Autotemcel for Beta Thalassemia: Effectiveness and Value, Final Evidence Report (2022-07-19)",https://icer.org/wp-content/uploads/2021/11/ICER_Beta-Thalassemia_Final-Report_071922.pdf,verified-from-source,"Gives a US point estimate of 1,000 alongside the 1,000-1,500 range."
Zynteglo,TDT,individuals with TDT in the US (company),US,company_addressable,1300,,1500,individuals with TDT,2024,2024-12-31,"approximately 1,300-1,500 individuals with transfusion-dependent beta-thalassemia in the U.S.","bluebird bio, Inc. Form 10-K for fiscal year ended 2024-12-31 (filed 2025)",https://www.sec.gov/Archives/edgar/data/1293971/000129397125000009/blue-20241231.htm,verified-from-source,"Greek beta rendered as 'beta'. bluebird's earlier 10-Ks (FY2022, FY2023) carry similar language."
Zynteglo,TDT,TDT patients in the US and Europe (Vertex figure for the same disease pool),US and Europe,company_addressable,,5000,,patients with TDT,2023,2024-02-05,"approximately 5,000 patients [with transfusion-dependent beta thalassemia in the U.S. and Europe]","Vertex 8-K Ex-99.1, Vertex Reports Fourth Quarter and Full Year 2023 Financial Results (2024-02-05)",https://www.sec.gov/Archives/edgar/data/875320/000087532024000012/ex-991_q42023.htm,verified-from-source,"Competitor statement for the same disease; Zynteglo withdrawn from Europe in 2021, so its commercial pool is US only (~1,300-1,500)."
Zynteglo,TDT,people in England eligible for exa-cel for TDT 12+ (proxy for Zynteglo pool; Zynteglo not marketed in the UK),England,gatekeeper_eligible,475,,498,people eligible (2024/25 to 2028/29),2024,2024-09-11,People eligible for exa-cel | 475 | 480 | 484 | 489 | 494 | 498,"NICE TA1003 Exagamglogene autotemcel for treating transfusion-dependent beta-thalassaemia in people 12 years and over, Resource impact summary report (last updated 2024-09-11), Table 1",https://www.nice.org.uk/guidance/ta1003/resources/resource-impact-summary-report-13544709805/chapter/Resource-impact-summary-report,verified-from-source,NICE appraisal of betibeglogene autotemcel (ID968) was terminated after bluebird withdrew from Europe (2021); this exa-cel TDT figure (ages 12+) is the nearest gatekeeper estimate for England. Zynteglo's label (all ages) would be somewhat larger.
Zynteglo,TDT,"TDT patients aged 12+ HSCT-suitable without matched related donor (G-BA figure for exa-cel, proxy)",Germany,gatekeeper_eligible,20,,150,patients (GKV),2025,2025-07-03,circa 20 - 150 Patientinnen und Patienten,"G-BA Beschluss Anlage XII Exagamglogen autotemcel (transfusionsabhaengige Beta-Thalassaemie, >=12 Jahre), Beschluss vom 3. Juli 2025, BAnz AT 28.07.2025 B4, section 2",https://www.g-ba.de/downloads/39-261-7305/2025-07-03_AM-RL-XII_Exagamglogen-autotemcel_D-1145_BAnz.pdf,verified-from-source,"G-BA Beschluss for Zynteglo (betibeglogen autotemcel, 2020/2021) not located (search quota exhausted); exa-cel TDT figure used as proxy. Zynteglo EU label: TDT 12+ non-b0/b0."
Zynteglo,TDT,"HAS restriction and population cible (TDT, 12 to <35 years, non-b0/b0, HSCT-eligible, no matched related donor)",France,gatekeeper_eligible,,,,patients,,2026-09-05,"The HAS issued a favorable opinion for reimbursement of Zynteglo only in patients aged 12 to under 35 years in the treatment of transfusion-dependent beta-thalassemia (TDT), who do not have the beta0/beta0 genotype, are eligible for hematopoietic stem cell transplantation (HSC), but do not have a compatible HLA-matched related donor available. (search-result paraphrase)","HAS, ZYNTEGLO (betibeglogene autotemcel), avis de la Commission de la Transparence (CT-18061, 2020)",https://www.has-sante.fr/upload/docs/evamed/CT-18061_ZYNTEGLO_PIC_INS_AvisDef_CT18061_EPI659.pdf,not-found,has-sante.fr returned 403 to both WebFetch and curl; population cible number in section 'Population cible' of the avis not retrieved. Product never launched in France (bluebird exited Europe 2021).
Zynteglo,TDT,beta-thalassaemia intermedia and major (EU orphan designation prevalence),EU,prevalence_rate,,1,,"per 10,000 people in the EU",2012,2012,"At the time of designation, beta-thalassaemia intermedia and major affected approximately 1 in 10,000 people in the European Union (EU). This was equivalent to a total of around 51,000 people*, and is below the ceiling for orphan designation, which is 5 people in 10,000. At the time of designation, this represented a population of 512,200,000 (Eurostat 2013).","EMA orphan designation page EU/3/12/1091 (betibeglogene autotemcel, beta thalassaemia)",https://www.ema.europa.eu/en/medicines/human/orphan-designations/eu-3-12-1091,verified-from-source,"Includes intermedia; compare EU/3/19/2210 (2019): 0.80 in 10,000, ~41,000."
Waskyra,WAS,US label: patients aged 6 months and older and adults with WAS (WAS gene mutation) for whom HSCT is appropriate and no suitable HLA-matched related donor is available,US,label_indication,,,,,2025,2025-12-10,Waskyra is an autologous hematopoietic stem cell-based gene therapy indicated for the treatment of pediatric patients aged 6 months and older and adults with Wiskott-Aldrich Syndrome (WAS) who have a mutation in the WAS gene for whom hematopoietic stem cell transplantation (HSCT) is appropriate and no suitable human leukocyte antigen (HLA)-matched related stem cell donor is available.,"Fondazione Telethon press release, FDA approval of Waskyra (etuvetidigene autotemcel) (2025-12-10)",https://www.fondazionetelethon.it/en/stories-and-news/news/from-telethon-foundation/fondazione-telethon-announces-fda-approval-of-waskyra-etuvetidigene-autotemcel-a-gene-therapy-for-the-treatment-of-wiskott-aldrich-syndrome/,verified-from-source,"FDA approval 2025-12-09 (first approval to a non-profit applicant). Label is not restricted to severe WAS (classic phenotype), but HSCT-appropriateness in practice limits use to patients for whom transplant is indicated. Not approved in the EU as of this record."
Waskyra,WAS,WAS birth incidence (company statement),Global,incidence_rate,,,,"1 in 250,000 live male births",,2025-12-10,"estimated incidence of 1 in 250,000 live male births","Fondazione Telethon press release, FDA approval of Waskyra (etuvetidigene autotemcel) (2025-12-10)",https://www.fondazionetelethon.it/en/stories-and-news/news/from-telethon-foundation/fondazione-telethon-announces-fda-approval-of-waskyra-etuvetidigene-autotemcel-a-gene-therapy-for-the-treatment-of-wiskott-aldrich-syndrome/,verified-from-source,Rate only. Equivalent to 4 per million male births.
Waskyra,WAS,WAS incidence (MedlinePlus Genetics),Global,incidence_rate,1,,10,cases per million males worldwide,,2026-09-05,The estimated incidence of Wiskott-Aldrich syndrome is between 1 and 10 cases per million males worldwide; this condition is rarer in females.,"MedlinePlus Genetics (NIH/NLM), condition page (accessed 2026-09-05), Wiskott-Aldrich syndrome",https://medlineplus.gov/genetics/condition/wiskott-aldrich-syndrome/,verified-from-source,Orphanet page (ORPHA:906) could not be read (anti-bot verification page).
Waskyra,WAS,births with WAS per year (annual incident flow),US,annual_incident_eligible,,7,,births per year,2025,2025-12-10,"(derived) 1 in 250,000 live male births x ~1.84 million US male births per year = ~7 per year","Fondazione Telethon press release, FDA approval of Waskyra (etuvetidigene autotemcel) (2025-12-10) (derived)",https://www.fondazionetelethon.it/en/stories-and-news/news/from-telethon-foundation/fondazione-telethon-announces-fda-approval-of-waskyra-etuvetidigene-autotemcel-a-gene-therapy-for-the-treatment-of-wiskott-aldrich-syndrome/,derived,"ASSUMPTION not fetched: ~3.6 million US births per year, ~51% male (~1.84 million male births). Using the MedlinePlus range 1-10 per million males gives ~2-18 per year. Prevalent pool without a matched related donor (about 70-75% of patients) and not already transplanted was not found."
Waskyra,WAS,births with WAS per year (annual incident flow),EU,annual_incident_eligible,,8,,births per year,2025,2025-12-10,"(derived) 1 in 250,000 live male births x ~2.0 million EU male births per year = ~8 per year","Fondazione Telethon press release, FDA approval of Waskyra (etuvetidigene autotemcel) (2025-12-10) (derived)",https://www.fondazionetelethon.it/en/stories-and-news/news/from-telethon-foundation/fondazione-telethon-announces-fda-approval-of-waskyra-etuvetidigene-autotemcel-a-gene-therapy-for-the-treatment-of-wiskott-aldrich-syndrome/,derived,"ASSUMPTION not fetched: ~3.9 million EU births per year, ~51% male. Not yet EU-approved; Fondazione Telethon supplies patients at Milan (SR-Tiget) under other frameworks."
Waskyra,WAS,WAS gatekeeper eligible counts (NICE/G-BA/HAS/ICER),"England, Germany, France, US",gatekeeper_eligible,,,,,,2026-09-05,,,,not-found,"No HTA assessment yet (approved December 2025, US only). No ICER review."
Kresladi,LAD1,US label: pediatric patients with severe LAD-I due to biallelic ITGB2 variants without an available HLA-matched sibling donor,US,label_indication,,,,,2026,2026-09-05,KRESLADI is an autologous hematopoietic stem cell-based gene therapy indicated for the treatment of pediatric patients with severe leukocyte adhesion deficiency-I (LAD-I) due to biallelic variants in ITGB2 without an available human leukocyte antigen (HLA)-matched sibling donor for allogeneic hematopoietic stem cell transplant.,"KRESLADI (marnetegragene autotemcel) US Prescribing Information, Rocket Pharmaceuticals (accessed 2026-09-05)",https://kresladi.com/prescribing-information,verified-from-source,"FDA accelerated approval 2026-03-27 (Rocket press release, not retrievable: BusinessWire/IR pages returned 403 or timed out). Severe LAD-I = CD18 expression <2% of neutrophils."
Kresladi,LAD1,LAD-I frequency (MedlinePlus Genetics),Global,prevalence_rate,,1,,per million people worldwide,,2026-09-05,Leukocyte adhesion deficiency type 1 is estimated to occur in 1 per million people worldwide.,"MedlinePlus Genetics (NIH/NLM), condition page (accessed 2026-09-05), Leukocyte adhesion deficiency type 1",https://medlineplus.gov/genetics/condition/leukocyte-adhesion-deficiency-type-1/,verified-from-source,Ambiguous whether birth incidence or prevalence; severe phenotype is a subset (majority of reported cases). Orphanet page (ORPHA:99842) blocked.
Kresladi,LAD1,"births with LAD-I per year (annual incident flow, all severities)",US,annual_incident_eligible,,4,,births per year,,2026-09-05,(derived) 1 per million x ~3.6 million US births per year = ~3.6 per year,"MedlinePlus Genetics (NIH/NLM), condition page (accessed 2026-09-05) (derived)",https://medlineplus.gov/genetics/condition/leukocyte-adhesion-deficiency-type-1/,derived,ASSUMPTION not fetched: ~3.6 million US births per year; treats the MedlinePlus figure as a birth rate. Severe LAD-I without a matched sibling donor is a fraction (roughly 60-75% lack a matched sibling). Rocket has described severe LAD-I as ultra-rare; its patient-count statements were not retrieved.
Kresladi,LAD1,Rocket company statement of LAD-I prevalence/addressable patients,US and Global,company_addressable,,,,patients,,2026-09-05,,"Rocket Pharmaceuticals press release, FDA approval of KRESLADI (2026-03-27)",https://ir.rocketpharma.com/news-releases/news-release-details/rocket-pharmaceuticals-announces-fda-approval-kresladitm,not-found,"ir.rocketpharma.com timed out three times; BusinessWire, BioSpace and Hematology Advisor copies returned 403 or empty content. Search summary only confirms 'ultra-rare, life-threatening pediatric genetic immunodeficiency'."
Kresladi,LAD1,LAD-I gatekeeper eligible counts (NICE/G-BA/HAS/ICER),"England, Germany, France, US",gatekeeper_eligible,,,,,,2026-09-05,,,,not-found,"No HTA assessment yet (approved March 2026, US only). No ICER review."
Strimvelis,ADA_SCID,EU label: ADA-SCID patients with no suitable HLA-matched related stem cell donor,EU,label_indication,,,,,2016,2016-05-26,"Strimvelis is indicated for the treatment of patients with severe combined immunodeficiency due to adenosine deaminase deficiency (ADA-SCID), for whom no suitable human leukocyte antigen (HLA)-matched related stem cell donor is available","EMA, Strimvelis EPAR page and EPAR summary for the public (authorised 2016-05-26)",https://www.ema.europa.eu/en/medicines/human/EPAR/strimvelis,verified-from-source,"Administered only at Ospedale San Raffaele, Milan. EPAR summary: 'Because the number of patients with ADA-SCID is low, the disease is considered rare, and Strimvelis was designated an orphan medicine ... on 26 August 2005.' Main study involved 12 patients aged 6 months to about 6 years."
Strimvelis,ADA_SCID,people diagnosed with ADA-SCID in England per year (company and NHS England estimate),England,annual_incident_eligible,,3,,people diagnosed per year,2017,2018-02,"The committee was aware that the company and NHS England expected 3 people to be diagnosed with ADA-SCID in England per year, but noted that the submission from the patient group stated that it expected 6 to 10 people to be diagnosed per year.","NICE HST7 Strimvelis for treating adenosine deaminase deficiency-severe combined immunodeficiency, section 4 Consideration of the evidence (guidance published February 2018)",https://www.nice.org.uk/guidance/hst7/chapter/4-Consideration-of-the-evidence,verified-from-source,HST7 published February 2018 (exact day not verified in fetch). Patient-group figure (6-10) reflects patients treated at the two expert centres including those travelling from other European countries. Page fetched by curl (nice.org.uk 403 to WebFetch).
Strimvelis,ADA_SCID,"people diagnosed with ADA-SCID per year (patient group estimate, includes overseas referrals)",England,annual_incident_eligible,6,,10,people diagnosed per year,2017,2018-02,the submission from the patient group stated that it expected 6 to 10 people to be diagnosed per year,"NICE HST7 Strimvelis for treating adenosine deaminase deficiency-severe combined immunodeficiency, section 4 Consideration of the evidence (guidance published February 2018)",https://www.nice.org.uk/guidance/hst7/chapter/4-Consideration-of-the-evidence,verified-from-source,See company estimate row (3 per year).
Strimvelis,ADA_SCID,people per year expected to have Strimvelis in England (company assumption),England,gatekeeper_eligible,,1,,people treated per year,2017,2018-02,"The company estimated that, of the 3 people diagnosed each year, 1 will have an MRD and 1 will choose not to have Strimvelis because of the need to travel to Italy. | The committee was aware that the company assumed 1 person a year would have Strimvelis treatment.","NICE HST7 Strimvelis for treating adenosine deaminase deficiency-severe combined immunodeficiency, section 4 Consideration of the evidence (guidance published February 2018)",https://www.nice.org.uk/guidance/hst7/chapter/4-Consideration-of-the-evidence,verified-from-source,Two sentences joined with |. Eligible without a matched related donor = 2 of 3 per year; uptake assumed 1 per year.
Strimvelis,ADA_SCID,ADA-SCID (EU orphan designation prevalence),EU,prevalence_rate,,0.02,,"per 10,000 people in the EU",2005,2005,"At the time of designation, severe combined immunodeficiency (SCID) due to adenosine deaminase (ADA) deficiency affected approximately 0.02 in 10,000 people in the European Union (EU). This was equivalent to a total of around 900 people*, and is below the threshold for orphan designation, which is 5 people in 10,000. At the time of designation, this represented a population of 466,600,000 (Eurostat 2005).","EMA orphan designation page EU/3/05/313 (ADA-SCID, later Strimvelis)",https://www.ema.europa.eu/en/medicines/human/orphan-designations/eu-3-05-313,verified-from-source,Prevalent (~900 in the EU of 2005); most prevalent patients are already transplanted or on ERT; the treatable pool is essentially the incident flow.
Strimvelis,ADA_SCID,ADA deficiency incidence (MedlinePlus Genetics),Global,incidence_rate,,,,"1 in 500,000 newborns worldwide",,2026-09-05,"It is estimated to occur in approximately 1 in 500,000 newborns worldwide.","MedlinePlus Genetics (NIH/NLM), condition page (accessed 2026-09-05), Adenosine deaminase deficiency",https://medlineplus.gov/genetics/condition/adenosine-deaminase-deficiency/,verified-from-source,Orphanet page (ORPHA:277) blocked.
Strimvelis,ADA_SCID,births with ADA-SCID per year (annual incident flow),EU,annual_incident_eligible,,8,,births per year,,2026-09-05,"(derived) ~3.9 million EU births per year / 500,000 = ~8 per year","MedlinePlus Genetics (NIH/NLM), condition page (accessed 2026-09-05) (derived)",https://medlineplus.gov/genetics/condition/adenosine-deaminase-deficiency/,derived,"ASSUMPTION not fetched: ~3.9 million EU births per year. England's 3 per year (NICE) on ~0.6 million births implies a higher rate (~1 in 200,000), so 8 is a low estimate for the EU; range ~8-20 per year. About one third have a matched related donor (NICE company estimate), so eligible ~5-13 per year."
Strimvelis,ADA_SCID,births with ADA-SCID per year (annual incident flow),US,annual_incident_eligible,,7,,births per year,,2026-09-05,"(derived) ~3.6 million US births per year / 500,000 = ~7 per year","MedlinePlus Genetics (NIH/NLM), condition page (accessed 2026-09-05) (derived)",https://medlineplus.gov/genetics/condition/adenosine-deaminase-deficiency/,derived,Strimvelis is EU-only; US row for context (US newborn SCID screening identifies cases at birth).
