registry,geography,year,product_or_class,count,count_type,per_10m_population,verbatim,source_doc,source_url,status,notes
EBMT activity survey,Russia,2019,CAR-T all,,patients,2.34,"Supplementary Table 2. CAR-T therapy rate by country and year: Russia, 2019: 2,34","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Russia,2020,CAR-T all,,patients,2.96,"Supplementary Table 2. CAR-T therapy rate by country and year: Russia, 2020: 2,96","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Russia,2021,CAR-T all,,patients,1.93,"Supplementary Table 2. CAR-T therapy rate by country and year: Russia, 2021: 1,93","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Russia,2022,CAR-T all,,patients,0.76,"Supplementary Table 2. CAR-T therapy rate by country and year: Russia, 2022: 0,76","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Russia,2023,CAR-T all,,patients,2.22,"Supplementary Table 2. CAR-T therapy rate by country and year: Russia, 2023: 2,22","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Saudi Arabia,2021,CAR-T all,,patients,6.17,"Supplementary Table 2. CAR-T therapy rate by country and year: Saudi Arabia, 2021: 6,17","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Saudi Arabia,2022,CAR-T all,,patients,7.46,"Supplementary Table 2. CAR-T therapy rate by country and year: Saudi Arabia, 2022: 7,46","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Saudi Arabia,2023,CAR-T all,,patients,23.14,"Supplementary Table 2. CAR-T therapy rate by country and year: Saudi Arabia, 2023: 23,14","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Slovakia,2023,CAR-T all,,patients,14.74,"Supplementary Table 2. CAR-T therapy rate by country and year: Slovakia, 2023: 14,74","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Slovenia,2020,CAR-T all,,patients,9.54,"Supplementary Table 2. CAR-T therapy rate by country and year: Slovenia, 2020: 9,54","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Slovenia,2021,CAR-T all,,patients,9.48,"Supplementary Table 2. CAR-T therapy rate by country and year: Slovenia, 2021: 9,48","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Slovenia,2022,CAR-T all,,patients,23.73,"Supplementary Table 2. CAR-T therapy rate by country and year: Slovenia, 2022: 23,73","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Slovenia,2023,CAR-T all,,patients,28.34,"Supplementary Table 2. CAR-T therapy rate by country and year: Slovenia, 2023: 28,34","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Spain,2018,CAR-T all,,patients,9.22,"Supplementary Table 2. CAR-T therapy rate by country and year: Spain, 2018: 9,22","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Spain,2019,CAR-T all,,patients,31.12,"Supplementary Table 2. CAR-T therapy rate by country and year: Spain, 2019: 31,12","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Spain,2020,CAR-T all,,patients,62.13,"Supplementary Table 2. CAR-T therapy rate by country and year: Spain, 2020: 62,13","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Spain,2021,CAR-T all,,patients,77.64,"Supplementary Table 2. CAR-T therapy rate by country and year: Spain, 2021: 77,64","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Spain,2022,CAR-T all,,patients,77.07,"Supplementary Table 2. CAR-T therapy rate by country and year: Spain, 2022: 77,07","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Spain,2023,CAR-T all,,patients,112.92,"Supplementary Table 2. CAR-T therapy rate by country and year: Spain, 2023: 112,92","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Sweden,2018,CAR-T all,,patients,9.88,"Supplementary Table 2. CAR-T therapy rate by country and year: Sweden, 2018: 9,88","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Sweden,2019,CAR-T all,,patients,11.73,"Supplementary Table 2. CAR-T therapy rate by country and year: Sweden, 2019: 11,73","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Sweden,2020,CAR-T all,,patients,16.46,"Supplementary Table 2. CAR-T therapy rate by country and year: Sweden, 2020: 16,46","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Sweden,2021,CAR-T all,,patients,30.83,"Supplementary Table 2. CAR-T therapy rate by country and year: Sweden, 2021: 30,83","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Sweden,2022,CAR-T all,,patients,30.62,"Supplementary Table 2. CAR-T therapy rate by country and year: Sweden, 2022: 30,62","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Sweden,2023,CAR-T all,,patients,49.42,"Supplementary Table 2. CAR-T therapy rate by country and year: Sweden, 2023: 49,42","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Switzerland,2019,CAR-T all,,patients,50.14,"Supplementary Table 2. CAR-T therapy rate by country and year: Switzerland, 2019: 50,14","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Switzerland,2020,CAR-T all,,patients,77.56,"Supplementary Table 2. CAR-T therapy rate by country and year: Switzerland, 2020: 77,56","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Switzerland,2021,CAR-T all,,patients,106.84,"Supplementary Table 2. CAR-T therapy rate by country and year: Switzerland, 2021: 106,84","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Switzerland,2022,CAR-T all,,patients,144.69,"Supplementary Table 2. CAR-T therapy rate by country and year: Switzerland, 2022: 144,69","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Switzerland,2023,CAR-T all,,patients,195.75,"Supplementary Table 2. CAR-T therapy rate by country and year: Switzerland, 2023: 195,75","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Turkey,2019,CAR-T all,,patients,0.36,"Supplementary Table 2. CAR-T therapy rate by country and year: Turkey, 2019: 0,36","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Turkey,2022,CAR-T all,,patients,0.47,"Supplementary Table 2. CAR-T therapy rate by country and year: Turkey, 2022: 0,47","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
