source_id,source_title,geography,series,scenario,year,value_low,value_point,value_high,unit,verbatim_or_table,source_url,status,notes
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base,2024,,3463,,newly treated patients in France in the year,"Table 4. Number of annual treated patients in France by therapy area, 2023-2030 (Total row): 2023 1,653; 2024 3,463; 2025 6,768; 2026 14,609; 2027 24,699; 2028 36,862; 2029 52,404; 2030 69,400",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,"Annual (newly treated) patients, all therapy areas; adoption ramp 1% of eligible patients in launch year rising 1 point per year to 6% in year six. Cardiovascular (27,321 in 2030, from a single launch in 2025) dominates the total."
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base,2025,,6768,,newly treated patients in France in the year,"Table 4. Number of annual treated patients in France by therapy area, 2023-2030 (Total row): 2023 1,653; 2024 3,463; 2025 6,768; 2026 14,609; 2027 24,699; 2028 36,862; 2029 52,404; 2030 69,400",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,"Annual (newly treated) patients, all therapy areas; adoption ramp 1% of eligible patients in launch year rising 1 point per year to 6% in year six. Cardiovascular (27,321 in 2030, from a single launch in 2025) dominates the total."
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base,2026,,14609,,newly treated patients in France in the year,"Table 4. Number of annual treated patients in France by therapy area, 2023-2030 (Total row): 2023 1,653; 2024 3,463; 2025 6,768; 2026 14,609; 2027 24,699; 2028 36,862; 2029 52,404; 2030 69,400",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,"Annual (newly treated) patients, all therapy areas; adoption ramp 1% of eligible patients in launch year rising 1 point per year to 6% in year six. Cardiovascular (27,321 in 2030, from a single launch in 2025) dominates the total."
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base,2027,,24699,,newly treated patients in France in the year,"Table 4. Number of annual treated patients in France by therapy area, 2023-2030 (Total row): 2023 1,653; 2024 3,463; 2025 6,768; 2026 14,609; 2027 24,699; 2028 36,862; 2029 52,404; 2030 69,400",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,"Annual (newly treated) patients, all therapy areas; adoption ramp 1% of eligible patients in launch year rising 1 point per year to 6% in year six. Cardiovascular (27,321 in 2030, from a single launch in 2025) dominates the total."
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base,2028,,36862,,newly treated patients in France in the year,"Table 4. Number of annual treated patients in France by therapy area, 2023-2030 (Total row): 2023 1,653; 2024 3,463; 2025 6,768; 2026 14,609; 2027 24,699; 2028 36,862; 2029 52,404; 2030 69,400",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,"Annual (newly treated) patients, all therapy areas; adoption ramp 1% of eligible patients in launch year rising 1 point per year to 6% in year six. Cardiovascular (27,321 in 2030, from a single launch in 2025) dominates the total."
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base,2029,,52404,,newly treated patients in France in the year,"Table 4. Number of annual treated patients in France by therapy area, 2023-2030 (Total row): 2023 1,653; 2024 3,463; 2025 6,768; 2026 14,609; 2027 24,699; 2028 36,862; 2029 52,404; 2030 69,400",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,"Annual (newly treated) patients, all therapy areas; adoption ramp 1% of eligible patients in launch year rising 1 point per year to 6% in year six. Cardiovascular (27,321 in 2030, from a single launch in 2025) dominates the total."
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base,2030,,69400,,newly treated patients in France in the year,"Table 4. Number of annual treated patients in France by therapy area, 2023-2030 (Total row): 2023 1,653; 2024 3,463; 2025 6,768; 2026 14,609; 2027 24,699; 2028 36,862; 2029 52,404; 2030 69,400",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,"Annual (newly treated) patients, all therapy areas; adoption ramp 1% of eligible patients in launch year rising 1 point per year to 6% in year six. Cardiovascular (27,321 in 2030, from a single launch in 2025) dominates the total."
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_cumulative,base,2023,,1653,,cumulative newly treated patients in France from 2023,Running sum of Table 4 total row,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,derived,"Sum of annual totals; the Table 4 therapy-area 'Total' column sums to 209,857 (rounding). One automated summary of the article reported a cumulative of 233,859, which does not reconcile with the printed rows; the arithmetic here uses the printed rows."
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_cumulative,base,2024,,5116,,cumulative newly treated patients in France from 2023,Running sum of Table 4 total row,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,derived,"Sum of annual totals; the Table 4 therapy-area 'Total' column sums to 209,857 (rounding). One automated summary of the article reported a cumulative of 233,859, which does not reconcile with the printed rows; the arithmetic here uses the printed rows."
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_cumulative,base,2025,,11884,,cumulative newly treated patients in France from 2023,Running sum of Table 4 total row,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,derived,"Sum of annual totals; the Table 4 therapy-area 'Total' column sums to 209,857 (rounding). One automated summary of the article reported a cumulative of 233,859, which does not reconcile with the printed rows; the arithmetic here uses the printed rows."
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_cumulative,base,2026,,26493,,cumulative newly treated patients in France from 2023,Running sum of Table 4 total row,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,derived,"Sum of annual totals; the Table 4 therapy-area 'Total' column sums to 209,857 (rounding). One automated summary of the article reported a cumulative of 233,859, which does not reconcile with the printed rows; the arithmetic here uses the printed rows."
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_cumulative,base,2027,,51192,,cumulative newly treated patients in France from 2023,Running sum of Table 4 total row,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,derived,"Sum of annual totals; the Table 4 therapy-area 'Total' column sums to 209,857 (rounding). One automated summary of the article reported a cumulative of 233,859, which does not reconcile with the printed rows; the arithmetic here uses the printed rows."
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_cumulative,base,2028,,88054,,cumulative newly treated patients in France from 2023,Running sum of Table 4 total row,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,derived,"Sum of annual totals; the Table 4 therapy-area 'Total' column sums to 209,857 (rounding). One automated summary of the article reported a cumulative of 233,859, which does not reconcile with the printed rows; the arithmetic here uses the printed rows."
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_cumulative,base,2029,,140458,,cumulative newly treated patients in France from 2023,Running sum of Table 4 total row,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,derived,"Sum of annual totals; the Table 4 therapy-area 'Total' column sums to 209,857 (rounding). One automated summary of the article reported a cumulative of 233,859, which does not reconcile with the printed rows; the arithmetic here uses the printed rows."
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_cumulative,base,2030,,209858,,cumulative newly treated patients in France from 2023,Running sum of Table 4 total row,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,derived,"Sum of annual totals; the Table 4 therapy-area 'Total' column sums to 209,857 (rounding). One automated summary of the article reported a cumulative of 233,859, which does not reconcile with the printed rows; the arithmetic here uses the printed rows."
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Cardiovascular,2023,,0,,newly treated patients in France in the year (therapy area),Table 4 row 'Cardiovascular': 2023 0; 2024 0; 2025 1353; 2026 6763; 2027 12173; 2028 17583; 2029 22993; 2030 27321; Total 88185,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Cardiovascular,2024,,0,,newly treated patients in France in the year (therapy area),Table 4 row 'Cardiovascular': 2023 0; 2024 0; 2025 1353; 2026 6763; 2027 12173; 2028 17583; 2029 22993; 2030 27321; Total 88185,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Cardiovascular,2025,,1353,,newly treated patients in France in the year (therapy area),Table 4 row 'Cardiovascular': 2023 0; 2024 0; 2025 1353; 2026 6763; 2027 12173; 2028 17583; 2029 22993; 2030 27321; Total 88185,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Cardiovascular,2026,,6763,,newly treated patients in France in the year (therapy area),Table 4 row 'Cardiovascular': 2023 0; 2024 0; 2025 1353; 2026 6763; 2027 12173; 2028 17583; 2029 22993; 2030 27321; Total 88185,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Cardiovascular,2027,,12173,,newly treated patients in France in the year (therapy area),Table 4 row 'Cardiovascular': 2023 0; 2024 0; 2025 1353; 2026 6763; 2027 12173; 2028 17583; 2029 22993; 2030 27321; Total 88185,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Cardiovascular,2028,,17583,,newly treated patients in France in the year (therapy area),Table 4 row 'Cardiovascular': 2023 0; 2024 0; 2025 1353; 2026 6763; 2027 12173; 2028 17583; 2029 22993; 2030 27321; Total 88185,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Cardiovascular,2029,,22993,,newly treated patients in France in the year (therapy area),Table 4 row 'Cardiovascular': 2023 0; 2024 0; 2025 1353; 2026 6763; 2027 12173; 2028 17583; 2029 22993; 2030 27321; Total 88185,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Cardiovascular,2030,,27321,,newly treated patients in France in the year (therapy area),Table 4 row 'Cardiovascular': 2023 0; 2024 0; 2025 1353; 2026 6763; 2027 12173; 2028 17583; 2029 22993; 2030 27321; Total 88185,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Haemato-Oncology,2023,,1224,,newly treated patients in France in the year (therapy area),Table 4 row 'Haemato-Oncology': 2023 1224; 2024 2153; 2025 3082; 2026 4376; 2027 6556; 2028 8820; 2029 11646; 2030 15217; Total 53075,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Haemato-Oncology,2024,,2153,,newly treated patients in France in the year (therapy area),Table 4 row 'Haemato-Oncology': 2023 1224; 2024 2153; 2025 3082; 2026 4376; 2027 6556; 2028 8820; 2029 11646; 2030 15217; Total 53075,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Haemato-Oncology,2025,,3082,,newly treated patients in France in the year (therapy area),Table 4 row 'Haemato-Oncology': 2023 1224; 2024 2153; 2025 3082; 2026 4376; 2027 6556; 2028 8820; 2029 11646; 2030 15217; Total 53075,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Haemato-Oncology,2026,,4376,,newly treated patients in France in the year (therapy area),Table 4 row 'Haemato-Oncology': 2023 1224; 2024 2153; 2025 3082; 2026 4376; 2027 6556; 2028 8820; 2029 11646; 2030 15217; Total 53075,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Haemato-Oncology,2027,,6556,,newly treated patients in France in the year (therapy area),Table 4 row 'Haemato-Oncology': 2023 1224; 2024 2153; 2025 3082; 2026 4376; 2027 6556; 2028 8820; 2029 11646; 2030 15217; Total 53075,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Haemato-Oncology,2028,,8820,,newly treated patients in France in the year (therapy area),Table 4 row 'Haemato-Oncology': 2023 1224; 2024 2153; 2025 3082; 2026 4376; 2027 6556; 2028 8820; 2029 11646; 2030 15217; Total 53075,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Haemato-Oncology,2029,,11646,,newly treated patients in France in the year (therapy area),Table 4 row 'Haemato-Oncology': 2023 1224; 2024 2153; 2025 3082; 2026 4376; 2027 6556; 2028 8820; 2029 11646; 2030 15217; Total 53075,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Haemato-Oncology,2030,,15217,,newly treated patients in France in the year (therapy area),Table 4 row 'Haemato-Oncology': 2023 1224; 2024 2153; 2025 3082; 2026 4376; 2027 6556; 2028 8820; 2029 11646; 2030 15217; Total 53075,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Solid tumor,2023,,0,,newly treated patients in France in the year (therapy area),Table 4 row 'Solid tumor': 2023 0; 2024 14; 2025 68; 2026 122; 2027 1420; 2028 4656; 2029 8237; 2030 13030; Total 27546,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Solid tumor,2024,,14,,newly treated patients in France in the year (therapy area),Table 4 row 'Solid tumor': 2023 0; 2024 14; 2025 68; 2026 122; 2027 1420; 2028 4656; 2029 8237; 2030 13030; Total 27546,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Solid tumor,2025,,68,,newly treated patients in France in the year (therapy area),Table 4 row 'Solid tumor': 2023 0; 2024 14; 2025 68; 2026 122; 2027 1420; 2028 4656; 2029 8237; 2030 13030; Total 27546,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Solid tumor,2026,,122,,newly treated patients in France in the year (therapy area),Table 4 row 'Solid tumor': 2023 0; 2024 14; 2025 68; 2026 122; 2027 1420; 2028 4656; 2029 8237; 2030 13030; Total 27546,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Solid tumor,2027,,1420,,newly treated patients in France in the year (therapy area),Table 4 row 'Solid tumor': 2023 0; 2024 14; 2025 68; 2026 122; 2027 1420; 2028 4656; 2029 8237; 2030 13030; Total 27546,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Solid tumor,2028,,4656,,newly treated patients in France in the year (therapy area),Table 4 row 'Solid tumor': 2023 0; 2024 14; 2025 68; 2026 122; 2027 1420; 2028 4656; 2029 8237; 2030 13030; Total 27546,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Solid tumor,2029,,8237,,newly treated patients in France in the year (therapy area),Table 4 row 'Solid tumor': 2023 0; 2024 14; 2025 68; 2026 122; 2027 1420; 2028 4656; 2029 8237; 2030 13030; Total 27546,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Solid tumor,2030,,13030,,newly treated patients in France in the year (therapy area),Table 4 row 'Solid tumor': 2023 0; 2024 14; 2025 68; 2026 122; 2027 1420; 2028 4656; 2029 8237; 2030 13030; Total 27546,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Hematology (non-oncology),2023,,429,,newly treated patients in France in the year (therapy area),Table 4 row 'Hematology (non-oncology)': 2023 429; 2024 1286; 2025 2144; 2026 3001; 2027 3859; 2028 4558; 2029 5192; 2030 6428; Total 26896,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Hematology (non-oncology),2024,,1286,,newly treated patients in France in the year (therapy area),Table 4 row 'Hematology (non-oncology)': 2023 429; 2024 1286; 2025 2144; 2026 3001; 2027 3859; 2028 4558; 2029 5192; 2030 6428; Total 26896,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Hematology (non-oncology),2025,,2144,,newly treated patients in France in the year (therapy area),Table 4 row 'Hematology (non-oncology)': 2023 429; 2024 1286; 2025 2144; 2026 3001; 2027 3859; 2028 4558; 2029 5192; 2030 6428; Total 26896,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Hematology (non-oncology),2026,,3001,,newly treated patients in France in the year (therapy area),Table 4 row 'Hematology (non-oncology)': 2023 429; 2024 1286; 2025 2144; 2026 3001; 2027 3859; 2028 4558; 2029 5192; 2030 6428; Total 26896,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Hematology (non-oncology),2027,,3859,,newly treated patients in France in the year (therapy area),Table 4 row 'Hematology (non-oncology)': 2023 429; 2024 1286; 2025 2144; 2026 3001; 2027 3859; 2028 4558; 2029 5192; 2030 6428; Total 26896,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Hematology (non-oncology),2028,,4558,,newly treated patients in France in the year (therapy area),Table 4 row 'Hematology (non-oncology)': 2023 429; 2024 1286; 2025 2144; 2026 3001; 2027 3859; 2028 4558; 2029 5192; 2030 6428; Total 26896,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Hematology (non-oncology),2029,,5192,,newly treated patients in France in the year (therapy area),Table 4 row 'Hematology (non-oncology)': 2023 429; 2024 1286; 2025 2144; 2026 3001; 2027 3859; 2028 4558; 2029 5192; 2030 6428; Total 26896,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Hematology (non-oncology),2030,,6428,,newly treated patients in France in the year (therapy area),Table 4 row 'Hematology (non-oncology)': 2023 429; 2024 1286; 2025 2144; 2026 3001; 2027 3859; 2028 4558; 2029 5192; 2030 6428; Total 26896,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Ophthalmology,2023,,0,,newly treated patients in France in the year (therapy area),Table 4 row 'Ophthalmology': 2023 0; 2024 7; 2025 88; 2026 237; 2027 426; 2028 751; 2029 3368; 2030 5951; Total 10827,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Ophthalmology,2024,,7,,newly treated patients in France in the year (therapy area),Table 4 row 'Ophthalmology': 2023 0; 2024 7; 2025 88; 2026 237; 2027 426; 2028 751; 2029 3368; 2030 5951; Total 10827,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Ophthalmology,2025,,88,,newly treated patients in France in the year (therapy area),Table 4 row 'Ophthalmology': 2023 0; 2024 7; 2025 88; 2026 237; 2027 426; 2028 751; 2029 3368; 2030 5951; Total 10827,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Ophthalmology,2026,,237,,newly treated patients in France in the year (therapy area),Table 4 row 'Ophthalmology': 2023 0; 2024 7; 2025 88; 2026 237; 2027 426; 2028 751; 2029 3368; 2030 5951; Total 10827,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Ophthalmology,2027,,426,,newly treated patients in France in the year (therapy area),Table 4 row 'Ophthalmology': 2023 0; 2024 7; 2025 88; 2026 237; 2027 426; 2028 751; 2029 3368; 2030 5951; Total 10827,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Ophthalmology,2028,,751,,newly treated patients in France in the year (therapy area),Table 4 row 'Ophthalmology': 2023 0; 2024 7; 2025 88; 2026 237; 2027 426; 2028 751; 2029 3368; 2030 5951; Total 10827,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Ophthalmology,2029,,3368,,newly treated patients in France in the year (therapy area),Table 4 row 'Ophthalmology': 2023 0; 2024 7; 2025 88; 2026 237; 2027 426; 2028 751; 2029 3368; 2030 5951; Total 10827,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,patients_new_per_year,base; TA=Ophthalmology,2030,,5951,,newly treated patients in France in the year (therapy area),Table 4 row 'Ophthalmology': 2023 0; 2024 7; 2025 88; 2026 237; 2027 426; 2028 751; 2029 3368; 2030 5951; Total 10827,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 4; 'Total' column = 2023-2030 sum as printed.
