country,year,registry,count,count_type,population,per_million,per_million_basis,eligible_low,eligible_high,eligible_by_disease,per_100_eligible_low,per_100_eligible_high,status,source_doc,source_url,notes
Iran,2024,EBMT activity survey,3,infusions,,,,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,Total all CAR-T (first plus additional infusions) for Iran; first CAR-T 3; fetched 2026-09-05
Iraq,2024,EBMT activity survey,0,patients,,,,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
Ireland,2021,EBMT activity survey,,patients,,0.2,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Ireland,2022,EBMT activity survey,,patients,,4.66,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Ireland,2023,EBMT activity survey,,patients,,6.26,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Ireland,2024,EBMT activity survey,43,patients,,8.04,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
Ireland,2024,EBMT activity survey,43,infusions,,,,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,Total all CAR-T (first plus additional infusions) for Ireland; first CAR-T 43; fetched 2026-09-05
Italy,2018,EBMT activity survey,,patients,59877221,0.58,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Italy,2019,EBMT activity survey,,patients,59729081,0.84,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Italy,2019,TEHA-Ambrosetti centre survey (GITMO-hosted),49,patients,59729081,0.82,count / World Bank population,,,,,,verified-from-source,"The European House - Ambrosetti / GITMO, Rivoluzione CAR-T (December 2024), Figura 10-11 (centre survey) and page 18-19 ",https://www.gitmo.it/storage/gitmo/article/pdf/388/1535-250121_TEHA_Rivoluzione%20CAR-T_Paper.pdf,"Patients infused per centre survey (commercial incl. compassionate/early access, academic CAR-T and trial patients), data to early December 2024; 9 active centres in 2019. Growth labels +27% (2022), +"
Italy,2020,EBMT activity survey,,patients,59438851,2.35,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Italy,2020,TEHA-Ambrosetti centre survey (GITMO-hosted),163,patients,59438851,2.74,count / World Bank population,,,,,,verified-from-source,"The European House - Ambrosetti / GITMO, Rivoluzione CAR-T (December 2024), Figura 10-11 (centre survey) and page 18-19 ",https://www.gitmo.it/storage/gitmo/article/pdf/388/1535-250121_TEHA_Rivoluzione%20CAR-T_Paper.pdf,"Patients infused per centre survey (commercial incl. compassionate/early access, academic CAR-T and trial patients), data to early December 2024; 20 active centres in 2020. Growth labels +27% (2022), "
Italy,2021,EBMT activity survey,,patients,59133173,4.76,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Italy,2021,TEHA-Ambrosetti centre survey (GITMO-hosted),270,patients,59133173,4.57,count / World Bank population,,,,,,verified-from-source,"The European House - Ambrosetti / GITMO, Rivoluzione CAR-T (December 2024), Figura 10-11 (centre survey) and page 18-19 ",https://www.gitmo.it/storage/gitmo/article/pdf/388/1535-250121_TEHA_Rivoluzione%20CAR-T_Paper.pdf,"Patients infused per centre survey (commercial incl. compassionate/early access, academic CAR-T and trial patients), data to early December 2024; 28 active centres in 2021. Growth labels +27% (2022), "
Italy,2022,AIFA ATMP report (secondary),335,patients,59013667,5.68,count / World Bank population,,,,,,provisional-from-snippet,Sanita33 / AIFA VII Rapporto ATMP as summarised in search results,https://www.sanita33.it/speciale-l-impatto-delle-terapie-car-t/4472/l-impatto-delle-terapie-car-t-finanziamenti-accesso-e-domanda-di-salute.html,Unattributed search-summary figure; likely AIFA ATMP monitoring (reimbursed CAR-T) which reports 12 in 2019 and 335 in 2022 and +51.1% in 2023 vs 2022; treat with caution and verify against AIFA repor
Italy,2022,EBMT activity survey,,patients,59013667,4.96,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Italy,2022,TEHA-Ambrosetti centre survey (GITMO-hosted),342,patients,59013667,5.8,count / World Bank population,,,,,,verified-from-source,"The European House - Ambrosetti / GITMO, Rivoluzione CAR-T (December 2024), Figura 10-11 (centre survey) and page 18-19 ",https://www.gitmo.it/storage/gitmo/article/pdf/388/1535-250121_TEHA_Rivoluzione%20CAR-T_Paper.pdf,"Patients infused per centre survey (commercial incl. compassionate/early access, academic CAR-T and trial patients), data to early December 2024; 32 active centres in 2022. Growth labels +27% (2022), "
Italy,2023,EBMT activity survey,,patients,58984216,6.12,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Italy,2023,TEHA-Ambrosetti centre survey (GITMO-hosted),461,patients,58984216,7.82,count / World Bank population,,,,,,verified-from-source,"The European House - Ambrosetti / GITMO, Rivoluzione CAR-T (December 2024), Figura 10-11 (centre survey) and page 18-19 ",https://www.gitmo.it/storage/gitmo/article/pdf/388/1535-250121_TEHA_Rivoluzione%20CAR-T_Paper.pdf,"Patients infused per centre survey (commercial incl. compassionate/early access, academic CAR-T and trial patients), data to early December 2024; 34 active centres in 2023. Growth labels +27% (2022), "
Italy,2024,EBMT activity survey,685,patients,58952704,11.62,count / World Bank population,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
Italy,2024,EBMT activity survey,689,infusions,58952704,11.69,count / World Bank population,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,Total all CAR-T (first plus additional infusions) for Italy; first CAR-T 685; fetched 2026-09-05
Italy,2024,TEHA-Ambrosetti centre survey (GITMO-hosted),756,patients,58952704,12.82,count / World Bank population,,,,,,verified-from-source,"The European House - Ambrosetti / GITMO, Rivoluzione CAR-T (December 2024), Figura 10-11 (centre survey) and page 18-19 ",https://www.gitmo.it/storage/gitmo/article/pdf/388/1535-250121_TEHA_Rivoluzione%20CAR-T_Paper.pdf,"Patients infused per centre survey (commercial incl. compassionate/early access, academic CAR-T and trial patients), data to early December 2024; 41 active centres in 2024. Growth labels +27% (2022), "
Japan,2019,JDCHCT Cellular Therapy Registry (JSTCT),10,infusions,126633000,0.08,count / World Bank population,,,,,,provisional-from-snippet,"JDCHCT / JSTCT, 2024 Nendo Nihon ni okeru saibo chiryo slide-shu (Cellular Therapy Registry slides, data registered to e",http://www.jdchct.or.jp/data/slide/2024/Nationwide_Survey_CTR_fy2024_sep_vol_jpn_pic_20250331.pptx,"CHART-READ ESTIMATE, not a printed number: bars are unlabeled; value measured in pixels against the right-hand axis gridlines (0-1000 infusions), uncertainty about +/-15. Bar sum 2019-2024 ~1,984 vs c"
Japan,2020,JDCHCT Cellular Therapy Registry (JSTCT),136,infusions,126261000,1.08,count / World Bank population,,,,,,provisional-from-snippet,"JDCHCT / JSTCT, 2024 Nendo Nihon ni okeru saibo chiryo slide-shu (Cellular Therapy Registry slides, data registered to e",http://www.jdchct.or.jp/data/slide/2024/Nationwide_Survey_CTR_fy2024_sep_vol_jpn_pic_20250331.pptx,"CHART-READ ESTIMATE, not a printed number: bars are unlabeled; value measured in pixels against the right-hand axis gridlines (0-1000 infusions), uncertainty about +/-15. Bar sum 2019-2024 ~1,984 vs c"
Japan,2021,JDCHCT Cellular Therapy Registry (JSTCT),222,infusions,125681593,1.77,count / World Bank population,,,,,,provisional-from-snippet,"JDCHCT / JSTCT, 2024 Nendo Nihon ni okeru saibo chiryo slide-shu (Cellular Therapy Registry slides, data registered to e",http://www.jdchct.or.jp/data/slide/2024/Nationwide_Survey_CTR_fy2024_sep_vol_jpn_pic_20250331.pptx,"CHART-READ ESTIMATE, not a printed number: bars are unlabeled; value measured in pixels against the right-hand axis gridlines (0-1000 infusions), uncertainty about +/-15. Bar sum 2019-2024 ~1,984 vs c"
Japan,2022,JDCHCT Cellular Therapy Registry (JSTCT),439,infusions,125124989,3.51,count / World Bank population,,,,,,provisional-from-snippet,"JDCHCT / JSTCT, 2024 Nendo Nihon ni okeru saibo chiryo slide-shu (Cellular Therapy Registry slides, data registered to e",http://www.jdchct.or.jp/data/slide/2024/Nationwide_Survey_CTR_fy2024_sep_vol_jpn_pic_20250331.pptx,"CHART-READ ESTIMATE, not a printed number: bars are unlabeled; value measured in pixels against the right-hand axis gridlines (0-1000 infusions), uncertainty about +/-15. Bar sum 2019-2024 ~1,984 vs c"
Japan,2023,JDCHCT Cellular Therapy Registry (JSTCT),674,infusions,124516650,5.41,count / World Bank population,,,,,,provisional-from-snippet,"JDCHCT / JSTCT, 2024 Nendo Nihon ni okeru saibo chiryo slide-shu (Cellular Therapy Registry slides, data registered to e",http://www.jdchct.or.jp/data/slide/2024/Nationwide_Survey_CTR_fy2024_sep_vol_jpn_pic_20250331.pptx,"CHART-READ ESTIMATE, not a printed number: bars are unlabeled; value measured in pixels against the right-hand axis gridlines (0-1000 infusions), uncertainty about +/-15. Bar sum 2019-2024 ~1,984 vs c"
Japan,2024,JDCHCT Cellular Therapy Registry (JSTCT),503,infusions,123975371,4.06,count / World Bank population,,,,,,provisional-from-snippet,"JDCHCT / JSTCT, 2024 Nendo Nihon ni okeru saibo chiryo slide-shu (Cellular Therapy Registry slides, data registered to e",http://www.jdchct.or.jp/data/slide/2024/Nationwide_Survey_CTR_fy2024_sep_vol_jpn_pic_20250331.pptx,"CHART-READ ESTIMATE, not a printed number: bars are unlabeled; value measured in pixels against the right-hand axis gridlines (0-1000 infusions), uncertainty about +/-15. 2024 covers January-September"
Jordan,2024,EBMT activity survey,0,patients,,,,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
Kazakhstan,2024,EBMT activity survey,0,patients,,,,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
Latvia,2024,EBMT activity survey,0,patients,,,,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
Lebanon,2024,EBMT activity survey,0,patients,,,,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
Lithuania,2022,EBMT activity survey,,patients,,3.56,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Lithuania,2023,EBMT activity survey,,patients,,3.15,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Lithuania,2024,EBMT activity survey,29,patients,,10.05,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
Lithuania,2024,EBMT activity survey,29,infusions,,,,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,Total all CAR-T (first plus additional infusions) for Lithuania; first CAR-T 29; fetched 2026-09-05
Luxembourg,2024,EBMT activity survey,0,patients,,,,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
Macedonia,2024,EBMT activity survey,0,patients,,,,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
Netherlands,2018,EBMT activity survey,,patients,17231624,0.35,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Netherlands,2019,EBMT activity survey,,patients,17344874,1.62,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Netherlands,2020,EBMT activity survey,,patients,17441500,5.11,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Netherlands,2021,EBMT activity survey,,patients,17533044,6.64,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Netherlands,2022,EBMT activity survey,,patients,17700982,8.0,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Passweg JR, Baldomero H et al. Hematopoietic cell transplantation and cellular therapies in Europe 2022. CAR-T activity ",https://pmc.ncbi.nlm.nih.gov/articles/PMC11161408/,Only these five countries are named in the text; patient counts per country are not printed. Germany count from the same survey is 659 (see DRST rows).
Netherlands,2022,EBMT activity survey,,patients,17700982,8.02,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Netherlands,2023,EBMT activity survey,,patients,17877117,8.08,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Netherlands,2024,EBMT activity survey,198,patients,17993485,11.0,count / World Bank population,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
Netherlands,2024,EBMT activity survey,203,infusions,17993485,11.28,count / World Bank population,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,Total all CAR-T (first plus additional infusions) for Netherlands; first CAR-T 198; fetched 2026-09-05
Nigeria,2024,EBMT activity survey,0,patients,,,,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
Norway,2019,EBMT activity survey,,patients,,1.31,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Norway,2020,EBMT activity survey,,patients,,1.67,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Norway,2021,EBMT activity survey,,patients,,1.85,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Norway,2022,EBMT activity survey,,patients,,0.37,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Norway,2023,EBMT activity survey,,patients,,5.98,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be deri
Norway,2024,EBMT activity survey,41,patients,,7.36,EBMT published rate per 10 million / 10,,,,,,verified-from-source,"Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark i",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM3_ESM.pdf,"Country line of Appendix 2024; format per header: Number of reporting centers: total 1st HCT (total all HCT) N allogeneic 1st HCT / N autologous 1st HCT, total 1st CAR-T (total all CAR-T) N allogeneic"
